global_round,train_loss,train_mse,train_r2,train_mae,train_mape,dev_loss,dev_mse,dev_r2,dev_mae,dev_mape,test_loss,test_mse,test_r2,test_mae,test_mape
296,126850349.34523809,126850348.20730019,-0.009173961636540051,2899.126015332483,0.6907732185181665,177501089.1025641,177501067.82794678,-0.045879320722455486,2847.9785096920455,0.6428685980215124,128141672.03480893,128141673.86131132,-0.06190209452503548,2809.7277332565227,0.6355774987444617
297,126761018.36904761,126761021.5605334,-0.008463312219559205,2887.94496170254,0.6816739231674483,177497795.2820513,177497795.36232156,-0.04586003856169407,2837.9332045744627,0.6347950446447238,128226359.19939463,128226367.52061415,-0.06260394562075322,2799.1385496892217,0.626606062654938
298,126815243.29761904,126815243.00224921,-0.008894677745277413,2896.74712594634,0.6882805673343915,177504723.30769232,177504720.38561743,-0.045900842477689,2845.98614467413,0.6410566057263937,128248956.15336108,128248959.32673445,-0.06279116251526817,2807.493385633434,0.6333165948124228
299,126766276.89285715,126766277.47324017,-0.00850512629672373,2888.9917217379525,0.6831723097805791,177468428.3846154,177468428.62784755,-0.045687002643209906,2838.9350709181567,0.6363882755049542,128146441.66376592,128146444.81542902,-0.06194163112556361,2800.2998908056497,0.6283884398106024
300,126902057.64285715,126902056.77689175,-0.009585335690791785,2880.638371304387,0.6794605169915576,177399814.1025641,177399801.15808117,-0.045282632954956936,2829.4098674853644,0.6311431422301849,128122314.11476856,128122313.27471273,-0.0617416545460594,2790.840427301979,0.6227255085617562
301,125618572.11904761,125618569.5513958,0.0006256089882634708,2877.2546736328377,0.6800434266504845,177387849.2051282,177387851.8765019,-0.04521222489119614,2829.294849380469,0.6314970834534217,128097482.42754446,128097485.15641108,-0.06153590547135823,2791.104878835862,0.6234968348742984
302,126352178.36904761,126352175.76780151,-0.005210687893487886,2877.2408244453727,0.6777207223187551,177401047.84615386,177401049.64264968,-0.04528998932868711,2827.7740516937697,0.6298147055199136,128088173.07680666,128088179.26978058,-0.06145878816668615,2789.104382995459,0.6213653651780502
303,125996998.83333333,125996996.58020036,-0.002385015020627046,2875.648014844883,0.6787141895153077,177377024.46153846,177377019.9745414,-0.04514840069901971,2827.7905210959607,0.6305195388848991,128006127.84865683,128006128.26982784,-0.06077883662491068,2788.86071517546,0.6220938926208477
304,126748969.25,126748961.79173642,-0.008367369206195185,2871.999786335443,0.6758653818459441,177319892.30769232,177319882.39021674,-0.044811732201120114,2820.6484337922852,0.6265135823947472,128018714.29057889,128018710.1161853,-0.06088310160442423,2781.3260816347256,0.6173345719357787
305,126983446.51190476,126983442.43544878,-0.010232809573418988,2865.261314607802,0.6703574848942366,177311535.64102563,177311530.8166033,-0.044762522704835606,2813.9988200970183,0.6215806079333147,128016192.86366503,128016202.54072887,-0.06086232148232096,2774.664959533591,0.6123735693241307
306,127224125.21428572,127224127.01441887,-0.012147606130911592,2861.4556557571605,0.6673659231109299,177287187.4871795,177287178.1069738,-0.04461903063621464,2809.852226504913,0.6190976687194083,127971529.22739312,127971525.49372718,-0.06049208556797159,2770.8294202362185,0.6100679607122442
307,127091417.6904762,127091414.07047935,-0.01109179154869988,2859.280751910238,0.6669861098625132,177253326.53846154,177253336.27648187,-0.04441962636715857,2806.142897602839,0.6174049450955872,127941925.92306723,127941922.91775109,-0.06024677085898511,2766.876301371295,0.6080120851765816
308,125787349.46428572,125787344.10857339,-0.0007170983113018448,2863.299890630302,0.67440222613484,177257890.94871795,177257893.65059224,-0.04444647952019687,2814.8905036877363,0.624348198157788,127903398.7289696,127903405.43413961,-0.0599275788639817,2776.1159164807823,0.6153313756358546
309,124223181.07142857,124223185.52724518,0.011726762777413136,2848.066711808954,0.6661024495745782,177264679.84615386,177264667.87948766,-0.044486394919029504,2806.3864969351353,0.6175563509780718,127915590.68508008,127915601.69796945,-0.06002864854503098,2768.710091252062,0.6092264310082851
310,126657136.32142857,126657132.78423886,-0.007636811942465682,2848.928835228795,0.6634311181023833,177180171.53846154,177180170.0591371,-0.0439885132779092,2797.6427405430723,0.6131115645887514,127920958.74738303,127920962.91767295,-0.06007307663981698,2759.0075319299544,0.6040416319281234
311,125640866.0595238,125640869.82035391,0.00044819638287396657,2842.4285354713597,0.6615461318120716,177168252.17948717,177168245.42693007,-0.043918250454224816,2794.8276406709965,0.611176186177163,127901162.05019549,127901169.06827419,-0.059909046238918684,2756.5313538883174,0.6024692900830511
312,126870823.51190476,126870830.19069433,-0.009336908641543573,2850.7919536048457,0.6633280228879295,177196143.74358973,177196157.51983514,-0.04408271527195651,2799.2048160479617,0.6137541839942912,127889116.71030395,127889100.50330567,-0.05980903479040389,2760.689047143835,0.6049977774054628
313,125923473.21428572,125923475.75588638,-0.0018001108198559823,2841.066075410162,0.6590850326077202,177173754.41025642,177173762.14443678,-0.043950756291114335,2792.7950607538223,0.6096319634079017,127891183.72909573,127891177.001113,-0.0598262425987961,2754.1217704019537,0.6004661934481431
314,125995221.0595238,125995221.77201675,-0.0023708953100303187,2839.8939044078193,0.659287179130011,177143323.2820513,177143311.5695022,-0.0437713341218966,2791.139564856505,0.6092903005068027,127837969.49022575,127837964.29680479,-0.059385272222356456,2752.620893944346,0.6003119326499441
315,125339370.90476191,125339374.0799294,0.0028467838135015633,2833.947762479385,0.6567108100727359,177127881.69230768,177127879.57698724,-0.04368040508103821,2786.6743277127925,0.6064010019359359,127889021.87211502,127889031.80531397,-0.05980846549441243,2748.2556555703845,0.597405971047191
316,125319042.73809524,125319043.0677407,0.0030085297480182405,2827.6850636189893,0.6548770860896587,177060697.5128205,177060703.65792024,-0.04328458828138482,2780.505227125608,0.6036827228128518,127801372.62656073,127801380.3574123,-0.059082103388235385,2742.178670054953,0.5945937472048817
317,123838653.22619048,123838660.10771148,0.01478590330374907,2832.4632535051733,0.6593275000371922,177101078.87179488,177101074.2777607,-0.04352246175996499,2789.2839578542953,0.6089232617463705,127832584.39702359,127832586.73655564,-0.05934070871448327,2751.2642529059785,0.6003082472668321
318,125961451.39285715,125961450.75773552,-0.002102225741895003,2821.6245567365772,0.6493401910293903,177028592.3846154,177028588.90860647,-0.04309536039330242,2772.8514541418126,0.5989478512938025,127710152.54811452,127710168.68739523,-0.05832623794245495,2734.722777927729,0.5896900826058236
319,125164780.82142857,125164782.1106756,0.004235772269361671,2820.3684925976254,0.65107851492011,177021626.12820512,177021622.8415687,-0.04305431463763054,2773.6890012728863,0.5996650480895108,127742477.29902889,127742470.1163094,-0.058593917878158264,2735.644851047585,0.5904555535888127
320,125660241.33333333,125660245.25288382,0.0002940526829869894,2815.1945550725573,0.648581251045619,176962308.7179487,176962318.34332183,-0.04270487815760693,2766.806580100304,0.5963841741484192,127710633.36007063,127710645.9514075,-0.058330192999689556,2728.3606976939564,0.5867560702908688
321,126250506.02380952,126250504.08741574,-0.004401826002833342,2815.9969429231824,0.6463135444815771,177002044.15384614,177002038.54541776,-0.04293891921716453,2766.0069556786466,0.5949898356834205,127725566.24895951,127725558.49430148,-0.05845377231668003,2727.461683993292,0.5851894067550335
322,125841136.32142857,125841135.6551964,-0.0011450437523297108,2809.280335585276,0.6444064823501592,176941718.53846154,176941723.0695711,-0.04258352581204594,2760.13151209171,0.5923721982335431,127660308.2017909,127660317.756432,-0.05791312637298063,2722.027452072199,0.5827864254432396
323,124946289.75,124946288.05169505,0.005974029343241427,2805.8891248035998,0.643144909498357,176947365.53846154,176947362.54015508,-0.042616754939823975,2759.28464111915,0.5915613589775303,127667575.22436625,127667570.15308917,-0.05797322653375203,2720.8884832117833,0.5818085589711351
324,125292213.78571428,125292211.41266158,0.0032219923678385998,2804.5857552486873,0.6425118955735554,176925964.6153846,176925973.6556664,-0.04249072644741103,2757.404133325968,0.5908057270174398,127635221.37823181,127635221.81174488,-0.05770515783765351,2719.126278297404,0.5811171215434473
325,125751554.48809524,125751554.57127337,-0.00043237012842634037,2808.3957215944924,0.6442788362365752,176949116.05128205,176949115.35367507,-0.04262708294199369,2759.6433077928345,0.5918648673347464,127655618.12031782,127655626.96363235,-0.05787425406431779,2721.1254985192068,0.5820176018832366
326,125448200.76190476,125448200.54196079,0.00198100115408284,2805.1849565562748,0.6442990574954719,176905561.3846154,176905577.66067207,-0.04237054830059117,2756.9895595098155,0.5912609960026609,127610921.81334342,127610919.83905952,-0.057503768899004104,2718.561820053426,0.5813811344666122
327,126040757.20238096,126040753.26839474,-0.0027331268783972185,2800.3219095397562,0.6410174039151146,176853704.41025642,176853700.4272429,-0.04206487506536072,2750.5916644212525,0.5878091865613413,127556810.52869214,127556806.98588845,-0.05705533904483118,2712.1180954604934,0.5780760563255358
328,125207998.08333333,125207991.95947115,0.003892010861474393,2791.4404099129497,0.6376171849364104,176818735.7179487,176818731.97634676,-0.04185883247577227,2742.8163615801395,0.5836663749706844,127537362.15033421,127537358.29580171,-0.05689416895771959,2704.0916573924637,0.5733812530667639
329,126089882.77380952,126089880.42961714,-0.0031239642124323286,2794.8204215140568,0.6375815586558273,176834828.2820513,176834829.47268128,-0.04195368282646417,2744.544591811987,0.5843288181566175,127526610.07617606,127526603.82918422,-0.056805047360642735,2705.9972602150483,0.5742532351926504
330,125398271.1904762,125398265.96350461,0.0023782619978679476,2792.195296721799,0.6375891069545518,176835220.64102563,176835228.64418823,-0.04195603484174848,2743.4930218366476,0.5834329340425974,127537110.63513684,127537124.25769812,-0.05689222949848727,2704.8962683156274,0.5734281435155244
331,124391249.29761904,124391251.1281789,0.010389695668760579,2782.130743497894,0.6352091728850804,176795735.4871795,176795741.5252998,-0.04172336716495262,2738.440941132032,0.5810058536612609,127520493.24328415,127520497.7753682,-0.05675444687181552,2700.0707057837894,0.5709193832605058
332,124506005.17857143,124506007.07740316,0.009476740225305647,2779.7348193015373,0.6328337714273571,176779446.17948717,176779449.98971564,-0.04162737348796375,2734.5128404849615,0.5786500129633507,127489807.8993568,127489804.40983169,-0.056500092857472595,2696.19472642702,0.5687073936830799
333,125420260.95238096,125420264.20377831,0.002203252219812324,2776.01799999071,0.6296411152820085,176750140.43589744,176750145.1379185,-0.04145470219721292,2727.781216700872,0.5749844447337201,127459422.3690251,127459410.95321503,-0.05624822416972619,2689.182763644163,0.5646897221555742
334,126158433.78571428,126158431.84231211,-0.0036693336316167002,2770.463226478015,0.6263787855089248,176693641.1025641,176693639.97589934,-0.04112176008484658,2719.711771268111,0.5708882931013989,127408268.19422373,127408266.39559513,-0.055824392396474076,2680.9071365069703,0.5603927717815683
335,123385953.25,123385958.73882401,0.018387426203251622,2769.500940047559,0.6311446208352345,176722503.82051283,176722507.88780084,-0.04129185681981107,2729.0250272628587,0.5762781203969933,127442647.55051078,127442648.8066675,-0.056109317302107,2690.5277315145304,0.5661935741999962
336,124475962.27380952,124475965.46624842,0.009715740055983524,2773.9555759656996,0.6317903774496497,176717422.2820513,176717418.5212248,-0.041261869038201615,2729.7727611920773,0.5770200173924439,127427173.05032161,127427166.75044803,-0.05598101846355119,2690.9570262003012,0.5667226576863115
337,123635010.98809524,123635010.28364356,0.016406065192507535,2759.3967317477577,0.6268563701388603,176628796.5128205,176628794.17702425,-0.040739672918222336,2716.9837784644883,0.5707417603909417,127361775.4004288,127361772.52973361,-0.055439100617046044,2678.5842179312713,0.560455708260986
338,122491454.04761904,122491448.39561446,0.025503816181987826,2765.2964706378325,0.6329787777566469,176645205.53846154,176645206.76792482,-0.040836379882481344,2727.316653331121,0.5771960377919271,127338740.2978938,127338744.7796093,-0.0552482710816391,2689.16225426133,0.5673849910695234
339,123767134.83333333,123767130.24998525,0.0153549681184465,2764.3378302057586,0.6292154116004409,176639368.33333334,176639356.07567692,-0.04080190618545587,2722.157558398369,0.573815826502362,127331741.63248834,127331747.35958718,-0.05519028389641023,2683.9680968914977,0.5639424355839778
340,124826316.64285715,124826312.39205034,0.006928510852001302,2753.3559543149813,0.6216999746852517,176576792.17948717,176576792.1930789,-0.0404332646227088,2706.5779808790257,0.5655368960710058,127292077.35981838,127292073.34768562,-0.0548615078232797,2667.8068882526886,0.554543296087589
341,125574921.53571428,125574925.35436912,0.0009728259083454649,2744.8851864713997,0.6166151865585083,176533886.33333334,176533895.49991286,-0.04018050690773434,2696.175140625391,0.559809056718839,127259791.66073906,127259793.9105646,-0.054594010132200665,2658.003456180191,0.549180006444576
342,124767834.57142857,124767830.20746928,0.007393773255557123,2752.5063809922763,0.6215815039938706,176595498.25641027,176595498.64378136,-0.04054348756498882,2707.8350776831307,0.565584968012531,127331660.24744609,127331660.70421949,-0.05518956578875889,2669.8187715720674,0.5552646310827413
343,124777257.79761904,124777260.28631055,0.007318751072667662,2737.903516537732,0.6143687953493686,176520415.2820513,176520413.700459,-0.040101068877149704,2692.1890416450988,0.5575317292077842,127252612.45705637,127252602.28521484,-0.05453441357948052,2654.1228392215285,0.5471467167205368
344,125293767.76190476,125293770.60056587,0.0032095880515986552,2742.5015190754616,0.6161218251351369,176517401.46153846,176517401.27594897,-0.04008331894167694,2695.433674359933,0.55954823841658,127242264.00857611,127242273.35077102,-0.054448818341104044,2657.460090928758,0.5492642971444371
345,124502263.35714285,124502262.44298744,0.009506531137207674,2737.942718677932,0.6150066024928487,176506771.7948718,176506780.63898945,-0.04002073957410035,2692.502553383509,0.5579854844550791,127232983.76920167,127232986.22541797,-0.05437185650997334,2654.342877602935,0.5475700464060634
346,125139722.61904761,125139725.16260299,0.004435115983512428,2747.1472618059656,0.6186561841606684,176552272.53846154,176552274.97000763,-0.04028880320100847,2699.6359654634425,0.5614807243008867,127292882.2691386,127292879.25162421,-0.05486818629917756,2661.3614795158965,0.5509674458510687
347,124992449.52380952,124992450.37779981,0.005606779129332939,2731.158323387305,0.6111235689515834,176481992.97435898,176482010.20539537,-0.03987478617461715,2685.1906052247073,0.554186142178688,127184409.39967209,127184411.57896855,-0.053969321431016404,2647.1475122966326,0.5438324964983164
348,124353169.67857143,124353169.851562,0.010692656073132856,2723.1201770504317,0.6082966306068069,176437060.92307693,176437054.2077478,-0.03960989453842911,2678.580716469349,0.5510530704178007,127149782.36044899,127149783.97214007,-0.05368236460337772,2640.539697130145,0.5407208153880283
349,124953752.04761904,124953752.38124809,0.005914645927015516,2727.1331022466934,0.6099718062964996,176414734.64102563,176414730.20780462,-0.03947835611907147,2679.576228478016,0.552025945655701,127144527.04124102,127144528.40838939,-0.0536388120729121,2641.1034871049783,0.5412350745919239
350,124592416.78571428,124592417.58585323,0.008789290514902959,2721.6406788982094,0.6092411775871088,176380527.05128205,176380530.16680184,-0.03927684118684982,2676.0087357851176,0.5508803242763074,127079670.46840711,127079671.54887421,-0.053101347305298585,2637.7733869337317,0.5401042916401126
351,123890647.07142857,123890650.0652223,0.014372290632376994,2722.8183329701424,0.6107830243521878,176403768.69230768,176403776.76376826,-0.03941381577152048,2680.6146949193417,0.5531171443346249,127113079.69100769,127113082.58550692,-0.05337822249126578,2642.9966599628833,0.5427280955578443
352,124303298.28571428,124303298.03061542,0.01108941764162652,2717.387780672028,0.6076059640528771,176354562.92307693,176354565.51668435,-0.039123851174113655,2673.542538263859,0.5495982408741542,127056542.8419725,127056548.70640561,-0.0529097297455392,2635.2339338364436,0.5387049413427426
353,124598014.71428572,124598015.86941192,0.008744752663197075,2709.18625216257,0.6052210722990339,176273480.56410256,176273482.48925284,-0.038646090320672455,2663.7262476896626,0.5457742221636974,126994629.58834657,126994632.41113308,-0.052396633251214464,2625.5844847647504,0.5348305515248782
354,124202708.51190476,124202708.93924604,0.011889666858670545,2707.7567620561235,0.6048648193433473,176287852.0,176287852.52453184,-0.03873076205206116,2663.9872295428545,0.5459574838168211,127001044.1188044,127001038.56410556,-0.052449720643116926,2625.996152914612,0.5350033493042556
355,124533081.9404762,124533083.20219481,0.009261332695819857,2701.3383348044895,0.6014743284047752,176237746.15384614,176237754.8119535,-0.03843557418506793,2655.50758939523,0.5420341039132867,126952291.47231682,126952298.11407846,-0.052045811560206934,2617.902736756672,0.5313192235182644
356,124976239.10714285,124976236.7651385,0.005735768572035171,2699.7059705796696,0.5993607859516621,176249154.30769232,176249155.8582022,-0.038502751913360056,2652.5499504774043,0.54030867175174,126974457.0235843,126974465.1613773,-0.05222950850474306,2614.9366886380913,0.5295612638613407
357,123596705.09523809,123596701.17578962,0.016710838137052653,2696.3463825540884,0.6010118458722081,176223256.6153846,176223243.55977625,-0.03835007036948124,2653.8804294757356,0.5415920616447257,126929425.63501072,126929433.12625167,-0.05185633082585328,2615.9091053353027,0.5306535024076295
358,121433571.9404762,121433570.72670896,0.03391989554750552,2688.5984667596363,0.6006983770628347,176202392.4871795,176202386.8412125,-0.03822717752770366,2653.2445697234225,0.541784611563587,126901636.5662757,126901630.30346608,-0.05162593055980347,2616.4585232204863,0.5315844042451642
359,123850452.86904761,123850452.85469182,0.014692084616162338,2688.5828363270984,0.5976715721289747,176176465.05128205,176176456.66913477,-0.03807439066793572,2645.374889966769,0.5377951236735271,126898242.57636525,126898249.23249838,-0.05159791183463658,2607.7024081505956,0.5270115149271675
360,124767817.46428572,124767814.04753798,0.00739390181793087,2690.954958677292,0.5968765981385209,176173390.3846154,176173392.57843405,-0.038056336302742855,2644.8083740931293,0.5373864022765598,126875666.39273553,126875668.29739048,-0.05141078502752627,2606.6518544988385,0.5264124725985084
361,123755068.88095239,123755072.20509775,0.015450897417030762,2686.421626917663,0.5969729894775471,176144895.64102563,176144891.47405007,-0.037888400886591844,2642.522729519086,0.5365886612715937,126848468.6073906,126848467.29643852,-0.05118537202164264,2604.5194001579694,0.5257904064990699
362,122989321.76190476,122989323.38219106,0.021542908863214416,2681.4965363755114,0.5959262012286273,176146834.2820513,176146833.60107163,-0.03789984436980509,2639.9126957930052,0.5354520900908141,126853576.84701727,126853583.5950196,-0.05122777047029525,2601.761905558068,0.524365883357012
363,123683690.78571428,123683684.6148536,0.016018830404811224,2679.546109415236,0.596135284813348,176081178.7179487,176081181.6565351,-0.03751300719752115,2635.8138151046555,0.5346762471447258,126774792.10594022,126774793.84116559,-0.05057484467243767,2597.6256261780577,0.5234185605900885
364,123835052.07142857,123835054.41179012,0.014814588872916534,2673.5887964796275,0.5926646674112834,176068337.84615386,176068340.4187502,-0.03743734351157224,2630.363968433478,0.5319497709857169,126771153.46298398,126771146.6031544,-0.05054462023750883,2592.945188382096,0.5212821835201784
365,122005859.39285715,122005858.4915912,0.02936698797535986,2670.906258554686,0.5961822101905125,176022180.82051283,176022178.28586465,-0.03716534503417601,2632.6884133021035,0.5340896548155166,126723642.18211628,126723644.24130975,-0.05015097111448941,2595.28223365979,0.5236215185938614
366,122536486.26190476,122536492.76010792,0.02514546005283491,2668.5529405758493,0.5934113435938917,176052079.69230768,176052080.45939618,-0.037341535889385824,2629.235144859705,0.5321256631454536,126767401.8549628,126767409.1752068,-0.05051364840417705,2591.4352709890118,0.5209056626126303
367,123519637.23809524,123519632.23174411,0.0173239698523433,2665.289181192716,0.5911290145548038,176017200.4871795,176017200.9791187,-0.03713601753625051,2624.0783990652135,0.5302623261088025,126668890.23786102,126668881.6819571,-0.04969715718553247,2585.7830780063937,0.5185087082166088
368,123072554.79761904,123072562.00409138,0.02088069349674948,2663.2021562263726,0.5920770887302405,175991915.94871795,175991923.1494159,-0.036987074435893996,2624.02045014577,0.5307390296021068,126653895.91196872,126653891.7544131,-0.049572936586752325,2586.3928816380753,0.5197527481506362
369,121795948.51190476,121795945.38226554,0.031036978220805866,2656.5459274167106,0.5915625891945844,175976480.30769232,175976480.84915298,-0.03689608465928562,2620.8111326449957,0.5296530443555808,126663945.71497037,126663940.45800422,-0.049656209569452825,2583.02889239104,0.5183676420716253
370,123579641.92857143,123579644.98175448,0.016846530842261176,2661.1020081043243,0.5904617694312734,175975263.7948718,175975256.28466994,-0.036888869228497656,2619.318333870325,0.5286921495080996,126673715.38176315,126673724.04962479,-0.04973728558571522,2581.0768886628225,0.5171050740522954
371,122044313.40476191,122044315.7895562,0.029061036085675118,2652.7422106294407,0.5902282750796343,175936271.66666666,175936278.02172863,-0.03665919985429711,2615.309136488499,0.5274487797316851,126635587.30356918,126635584.06729828,-0.04942122192041998,2577.136105180794,0.5157945597974976
372,120976293.63095239,120976291.95978074,0.037557834515075994,2648.2471763605163,0.5890705037901286,175963417.87179488,175963420.48137724,-0.0368191298063103,2614.525324815359,0.5270982459220324,126678879.44684072,126678873.90241326,-0.049779962096000885,2576.697229545825,0.515544808280226
373,122474107.38095239,122474108.85051581,0.025641763122358663,2642.657938426449,0.5863852554942666,175877849.17948717,175877861.286491,-0.036314994289131874,2604.3936799917465,0.5236051917866256,126602027.46449742,126602022.18247478,-0.049143096664862274,2566.6057426961647,0.5118824852891555
374,123105572.95238096,123105566.54081675,0.02061812173758726,2647.4390384498097,0.5869702220865574,175883128.02564102,175883128.4975577,-0.036346029973592486,2607.0379213308674,0.5244191753203867,126607659.2097364,126607662.33810046,-0.04918983628431528,2569.046004904551,0.5125665796471957
375,122849765.98809524,122849763.6798087,0.022653193696708596,2648.003125068687,0.5874444453579768,175877600.76923078,175877607.15547615,-0.036313496887586894,2607.8939217909788,0.5248109454691979,126588256.59301299,126588250.51080409,-0.04902897167685838,2569.6607917345914,0.5128135723964834
376,122091404.5,122091409.7823267,0.028686373879972638,2637.476900201468,0.5861427466948259,175830362.17948717,175830366.69745654,-0.03603514465709745,2601.729083097898,0.5230089417299916,126557962.40761761,126557966.1504113,-0.04877800706274482,2564.3122904221004,0.511520253386093
377,123447222.59523809,123447223.22064707,0.01790002888268649,2641.6519798352606,0.5857595520392137,175831462.12820512,175831465.82947448,-0.03604162100939412,2599.489051910547,0.5221331542246386,126565168.79581285,126565165.95071952,-0.0488376713608385,2561.583698612848,0.5102206289025595
378,121794073.29761904,121794078.81714241,0.031051827915320462,2636.025278676124,0.5867200948765088,175807903.23076922,175807913.71703374,-0.035902846253487164,2600.341401191858,0.523193435877572,126521417.10329172,126521405.22739893,-0.04847502896393663,2562.5927077606234,0.5114221002192173
379,122036907.4404762,122036910.22271919,0.02911995200769424,2628.169951888777,0.5839903849068936,175739783.6153846,175739784.08651865,-0.03550140995478679,2591.4188125194646,0.5200178949341464,126458669.51444066,126458665.0500755,-0.04795510501021405,2553.5058643939083,0.5081151587077049
380,122303006.77380952,122303007.44457883,0.027002981961023798,2634.1226542471422,0.584842582841645,175772487.84615386,175772483.52314845,-0.03569408296227272,2595.2622724313,0.5211251216007845,126482270.80640686,126482274.10311605,-0.04815075176679251,2557.3542624031074,0.5093004728494523
381,120126296.10714285,120126298.98831275,0.044320060922036775,2622.916414524828,0.5838448545867806,175771698.33333334,175771698.8112122,-0.03568945924931777,2592.1811260198933,0.5199143559263653,126500292.55744734,126500298.36931022,-0.04830011774155407,2555.4959492793464,0.508795124845059
382,123504699.95238096,123504704.38437058,0.017442730226954417,2624.268866848378,0.5806738935048666,175767719.94871795,175767727.2560929,-0.03566605788378663,2583.384580471577,0.5169815781014269,126508891.74372557,126508890.10078174,-0.04837131688676788,2546.441094500373,0.5055392323884401
383,121982564.78571428,121982564.50258534,0.02955230624605898,2613.433263228053,0.5810736118901884,175701117.41025642,175701122.49418068,-0.035273606480547004,2577.7066103250554,0.516102417552039,126446797.37091689,126446801.43751618,-0.04785679198958781,2541.0038133155263,0.5048771807502299
384,123714890.98809524,123714886.44429493,0.015770600311062144,2621.0061714876265,0.5805074555274276,175710591.12820512,175710584.54388514,-0.03532935917115676,2579.7206532221576,0.5159744126175752,126446691.6531719,126446686.59714845,-0.04785584031459145,2542.436291313003,0.504595136398485
385,121019125.5,121019124.25877701,0.03721707675228747,2609.264087120692,0.5813641882934993,175652655.7179487,175652646.13836226,-0.03498797204062565,2577.851327975591,0.516406719870356,126379432.43612057,126379426.85149598,-0.04729846297876161,2541.679705312505,0.5056129535813575
386,121422608.96428572,121422609.94227561,0.034007095452003755,2610.524769757475,0.5815207726160113,175652820.07692307,175652828.16764575,-0.03498904460129082,2576.975845740392,0.5162731107168833,126390284.04540294,126390289.39388639,-0.04738848019305775,2540.378897028141,0.5048397567023107
387,121370589.67857143,121370589.83461282,0.0344209479867168,2606.7523430103347,0.5817710326684905,175610401.23076922,175610402.96494588,-0.03473906502243973,2574.130123266807,0.5162077389493555,126343615.5270526,126343612.57214527,-0.047001672269615824,2537.864037465502,0.5047628416851463
388,122567723.1904762,122567723.03127739,0.024897003687326502,2610.7798122522377,0.5806452900130304,175620686.58974358,175620688.90029004,-0.03479967224696168,2574.789080742078,0.5159214508220976,126329350.21869089,126329360.22018154,-0.04688356391387072,2538.329173151219,0.5045074491777098
389,121131520.47619048,121131522.3422283,0.036322879607699976,2605.2697059654056,0.5814682791240828,175579416.4871795,175579418.14936352,-0.03455649497781654,2572.1492483371344,0.5155491754217902,126280176.6792786,126280181.23266567,-0.0464760206980217,2535.562703181101,0.5043026995806263
390,120559466.71428572,120559467.66898875,0.04087393278985152,2598.762684543218,0.5811860338625316,175548504.43589744,175548514.4395775,-0.03437440282820692,2567.585018983254,0.5144732970340471,126269462.79152478,126269466.87688434,-0.04638723149695356,2530.4194596428065,0.5025691100640579
391,120465947.82142857,120465948.67592943,0.041617934947099755,2591.439815166451,0.5801992205774518,175498392.1025641,175498388.94116613,-0.03407905124034949,2561.7264368106157,0.5136102561912335,126192345.20620507,126192356.25696711,-0.04574822057776684,2526.485155455596,0.5028004903848068
