path,blob,dataset,train,method,metric,report_value,aggregate_value,difference
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,21effc48bb8e7b3bb6f91293d826b5aa7eba778e,MNIST28,synthetic,compare_sdv_tvae_gaussianNB,test_f1_macro_end,0.4371185760014226,0.4371185760014226,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_gaussianNB_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,21effc48bb8e7b3bb6f91293d826b5aa7eba778e,MNIST28,synthetic,compare_sdv_tvae_gaussianNB,test_f1_micro_end,0.5138,0.5138,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,4d1108f9e7cc28fb0e5c748ff5c5f36c5ed1c7c9,MNIST28,synthetic,compare_sdv_tvae_pca_gmm,test_f1_macro_end,0.8304517528435943,0.8304517528435943,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,4d1108f9e7cc28fb0e5c748ff5c5f36c5ed1c7c9,MNIST28,synthetic,compare_sdv_tvae_pca_gmm,test_f1_micro_end,0.833,0.833,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,d236a6590a33b009ad13deb66bd795576a0dc4db,MNIST28,synthetic,compare_sdv_tvae_rf,test_f1_macro_end,0.9460543310484828,0.9460543310484828,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,d236a6590a33b009ad13deb66bd795576a0dc4db,MNIST28,synthetic,compare_sdv_tvae_rf,test_f1_micro_end,0.9465,0.9465,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7d6347ea8280fddfa6047f03cf30f071c8a896e2,MNIST28,synthetic,compare_sdv_tvae_xgb,test_f1_macro_end,0.9598570628761118,0.9598570628761118,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,7d6347ea8280fddfa6047f03cf30f071c8a896e2,MNIST28,synthetic,compare_sdv_tvae_xgb,test_f1_micro_end,0.9601,0.9601,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b1a1a88b9cddc44b76888f2d307f0e219141d624,MNIST28,synthetic,compare_sdv_xgb,test_f1_macro_end,0.8608293168606955,0.8608293168606955,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_compare_sdv_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,b1a1a88b9cddc44b76888f2d307f0e219141d624,MNIST28,synthetic,compare_sdv_xgb,test_f1_micro_end,0.855,0.855,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_ctgan_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,127f353175227d86a908aded8eaad5bb598ab907,MNIST28,synthetic,ctgan,test_f1_macro_end,0.3916204066192958,0.3916204066192958,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_ctgan_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,127f353175227d86a908aded8eaad5bb598ab907,MNIST28,synthetic,ctgan,test_f1_micro_end,0.4077,0.4077,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,994cb92dab37a947b2fcb329fd66e79c34229643,MNIST28,synthetic,gaussian,test_f1_macro_end,0.47232455483847924,0.4723245548384792,5.551115123125783e-17
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,994cb92dab37a947b2fcb329fd66e79c34229643,MNIST28,synthetic,gaussian,test_f1_micro_end,0.4939,0.4939,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,62d62f8ed8e7aa9916fd37650cd752e09a1af35c,MNIST28,synthetic,pca_gmm,test_f1_macro_end,0.7841584049272095,0.7841584049272095,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,62d62f8ed8e7aa9916fd37650cd752e09a1af35c,MNIST28,synthetic,pca_gmm,test_f1_micro_end,0.7866,0.7866,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9d067a5b632a631fcf880e312393d6227ec7ade1,MNIST28,synthetic,rf,test_f1_macro_end,0.8587534287735108,0.8587534287735108,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,9d067a5b632a631fcf880e312393d6227ec7ade1,MNIST28,synthetic,rf,test_f1_micro_end,0.8586,0.8586,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,50d92ec3fce85a39fa1cced31001da9d0d0e55ec,MNIST28,synthetic,sdv_tvae_categorical,test_f1_macro_end,0.828504184596072,0.828504185,-4.039280021572722e-10
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_categorical_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,50d92ec3fce85a39fa1cced31001da9d0d0e55ec,MNIST28,synthetic,sdv_tvae_categorical,test_f1_micro_end,0.8309,0.8309,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5ac746bf2f2486fd71caff706a3c084556b8779f,MNIST28,synthetic,sdv_tvae_gaussian,test_f1_macro_end,0.44658369966801653,0.4465836996680165,5.551115123125783e-17
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_gaussian_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,5ac746bf2f2486fd71caff706a3c084556b8779f,MNIST28,synthetic,sdv_tvae_gaussian,test_f1_micro_end,0.5223,0.5223,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,f2d3935f5932077c75008da61a24a6b07e70ab2d,MNIST28,synthetic,sdv_tvae_pca_gmm,test_f1_macro_end,0.8301156173304616,0.8301156173304616,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,f2d3935f5932077c75008da61a24a6b07e70ab2d,MNIST28,synthetic,sdv_tvae_pca_gmm,test_f1_micro_end,0.8324,0.8324,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,bfc9cc1ab79af709ae50c793ab13dc96a6589140,MNIST28,synthetic,sdv_tvae_rf,test_f1_macro_end,0.9469810668217503,0.9469810668217504,-1.1102230246251565e-16
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,bfc9cc1ab79af709ae50c793ab13dc96a6589140,MNIST28,synthetic,sdv_tvae_rf,test_f1_micro_end,0.9474,0.9474,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,f15c399fc64878f2a17dbb966b9310da8d051492,MNIST28,synthetic,sdv_tvae_xgb,test_f1_macro_end,0.9609658054022925,0.9609658054022924,1.1102230246251565e-16
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_sdv_tvae_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,f15c399fc64878f2a17dbb966b9310da8d051492,MNIST28,synthetic,sdv_tvae_xgb,test_f1_micro_end,0.9612,0.9612,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,0292b89de35c959e92b2e2803ae9ca81727265c5,MNIST28,synthetic,tvae,test_f1_macro_end,0.9289449422883831,0.9289449422883832,-1.1102230246251565e-16
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_tvae_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,0292b89de35c959e92b2e2803ae9ca81727265c5,MNIST28,synthetic,tvae,test_f1_micro_end,0.9291,0.9291,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,799c5dcb14217df89d92ab59b16b7b901ab3d375,MNIST28,synthetic,xgb,test_f1_macro_end,0.8727587442749101,0.8727587442749101,0.0
src/modeling_thuy/output/mnist28/acc/DNN_MNIST28_train_synthetic_augment_xgb_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,799c5dcb14217df89d92ab59b16b7b901ab3d375,MNIST28,synthetic,xgb,test_f1_micro_end,0.8712,0.8712,0.0
src/modeling_thuy/output/mnist28/mnist28_old_pcagmm/DNN_MNIST28_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,62d62f8ed8e7aa9916fd37650cd752e09a1af35c,MNIST28,synthetic,pca_gmm,test_f1_macro_end,0.7841584049272095,0.7841584049272095,0.0
src/modeling_thuy/output/mnist28/mnist28_old_pcagmm/DNN_MNIST28_train_synthetic_augment_pca_gmm_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,62d62f8ed8e7aa9916fd37650cd752e09a1af35c,MNIST28,synthetic,pca_gmm,test_f1_micro_end,0.7866,0.7866,0.0
src/modeling_thuy/output/rf_run_testing/DNN_MNIST12_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,a7f2afbcc44349ca4971bc0ba6f26c827a9cae7d,MNIST12,synthetic,rf,test_f1_macro_end,0.8816215572486479,0.8816215572486479,0.0
src/modeling_thuy/output/rf_run_testing/DNN_MNIST12_train_synthetic_augment_rf_mix_ratio-1_n-1_test_original_lr0.001_B512_G500.weight.pth.report.txt,a7f2afbcc44349ca4971bc0ba6f26c827a9cae7d,MNIST12,synthetic,rf,test_f1_micro_end,0.8814,0.8814,0.0
